epoch,lr-AdamW,step,test/acc,test/f1_macro,test/f1_weighted,test/loss,test/precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/f1_macro,val/f1_weighted,val/loss,val/precision,val/recall
19,,3839,,,,,,,,,0.486819863319397,,,,,,
19,,3849,,,,,,,,,0.571835458278656,,,,,,
19,,3859,,,,,,,,,0.5920035243034363,,,,,,
19,,3869,,,,,,,,,0.6066502332687378,,,,,,
19,,3879,,,,,,,,,0.5210161805152893,,,,,,
19,,3889,,,,,,,,,0.5250937938690186,,,,,,
19,,3899,,,,,,,,,0.49682074785232544,,,,,,
19,,3909,,,,,,,,,0.44829100370407104,,,,,,
19,,3919,,,,,,,,,0.517770528793335,,,,,,
19,,3929,,,,,,,,,0.536127507686615,,,,,,
19,,3939,,,,,,,,,0.5981485247612,,,,,,
19,,3949,,,,,,,,,0.5311187505722046,,,,,,
19,,3959,,,,,,,,,0.5091719031333923,,,,,,
19,,3959,,,,,,,,,,0.9537535905838013,0.9429008960723877,0.9540995359420776,0.7344110608100891,0.938560962677002,0.9481884837150574
19,,3959,,,,,,,0.9820842146873474,0.5368437170982361,,,,,,,
,9.054634122155993e-05,3960,,,,,,,,,,,,,,,
20,,3969,,,,,,,,,0.5078661441802979,,,,,,
20,,3979,,,,,,,,,0.5186376571655273,,,,,,
20,,3989,,,,,,,,,0.4966684877872467,,,,,,
20,,3999,,,,,,,,,0.5125811100006104,,,,,,
20,,4009,,,,,,,,,0.5058492422103882,,,,,,
20,,4019,,,,,,,,,0.5322912931442261,,,,,,
20,,4029,,,,,,,,,0.5148826837539673,,,,,,
20,,4039,,,,,,,,,0.5879850387573242,,,,,,
20,,4049,,,,,,,,,0.5310123562812805,,,,,,
20,,4059,,,,,,,,,0.505261242389679,,,,,,
20,,4069,,,,,,,,,0.5897061228752136,,,,,,
20,,4079,,,,,,,,,0.5301462411880493,,,,,,
20,,4089,,,,,,,,,0.6032137870788574,,,,,,
20,,4099,,,,,,,,,0.48148155212402344,,,,,,
20,,4109,,,,,,,,,0.5581653118133545,,,,,,
20,,4119,,,,,,,,,0.5041092038154602,,,,,,
20,,4129,,,,,,,,,0.5729049444198608,,,,,,
20,,4139,,,,,,,,,0.5027035474777222,,,,,,
20,,4149,,,,,,,,,0.6032664775848389,,,,,,
20,,4157,,,,,,,,,,0.9547038078308105,0.9363661408424377,0.9552701115608215,0.7237505912780762,0.9254919290542603,0.9493653774261475
20,,4157,,,,,,,0.9827565550804138,0.5327584147453308,,,,,,,
,8.961267311259669e-05,4158,,,,,,,,,,,,,,,
21,,4159,,,,,,,,,0.5211087465286255,,,,,,
21,,4169,,,,,,,,,0.5171763896942139,,,,,,
21,,4179,,,,,,,,,0.5913501381874084,,,,,,
21,,4189,,,,,,,,,0.5020092725753784,,,,,,
21,,4199,,,,,,,,,0.471354216337204,,,,,,
21,,4209,,,,,,,,,0.5262418985366821,,,,,,
21,,4219,,,,,,,,,0.5365232825279236,,,,,,
21,,4229,,,,,,,,,0.6145702004432678,,,,,,
21,,4239,,,,,,,,,0.4441390037536621,,,,,,
21,,4249,,,,,,,,,0.529208242893219,,,,,,
21,,4259,,,,,,,,,0.5477265119552612,,,,,,
21,,4269,,,,,,,,,0.49244073033332825,,,,,,
21,,4279,,,,,,,,,0.5322319269180298,,,,,,
21,,4289,,,,,,,,,0.613933801651001,,,,,,
21,,4299,,,,,,,,,0.5381158590316772,,,,,,
21,,4309,,,,,,,,,0.5327190160751343,,,,,,
21,,4319,,,,,,,,,0.48998895287513733,,,,,,
21,,4329,,,,,,,,,0.562818169593811,,,,,,
21,,4339,,,,,,,,,0.4833473563194275,,,,,,
21,,4349,,,,,,,,,0.679023265838623,,,,,,
21,,4355,,,,,,,,,,0.9531200528144836,0.9423518180847168,0.9534412622451782,0.7396607398986816,0.9397204518318176,0.9465333223342896
21,,4355,,,,,,,0.984734058380127,0.5300053358078003,,,,,,,
,8.864040551740159e-05,4356,,,,,,,,,,,,,,,
22,,4359,,,,,,,,,0.4904147982597351,,,,,,
22,,4369,,,,,,,,,0.5858378410339355,,,,,,
22,,4379,,,,,,,,,0.5668806433677673,,,,,,
22,,4389,,,,,,,,,0.5062867999076843,,,,,,
22,,4399,,,,,,,,,0.6536179780960083,,,,,,
22,,4409,,,,,,,,,0.5151343941688538,,,,,,
22,,4419,,,,,,,,,0.5351486206054688,,,,,,
22,,4429,,,,,,,,,0.5377614498138428,,,,,,
22,,4439,,,,,,,,,0.5853246450424194,,,,,,
22,,4449,,,,,,,,,0.6060833930969238,,,,,,
22,,4459,,,,,,,,,0.5017383694648743,,,,,,
22,,4469,,,,,,,,,0.5822815895080566,,,,,,
22,,4479,,,,,,,,,0.5113044381141663,,,,,,
22,,4489,,,,,,,,,0.5543600916862488,,,,,,
22,,4499,,,,,,,,,0.5145438313484192,,,,,,
22,,4509,,,,,,,,,0.4931531548500061,,,,,,
22,,4519,,,,,,,,,0.5455944538116455,,,,,,
22,,4529,,,,,,,,,0.4916088581085205,,,,,,
22,,4539,,,,,,,,,0.554433286190033,,,,,,
22,,4549,,,,,,,,,0.5174499750137329,,,,,,
22,,4553,,,,,,,,,,0.9572378993034363,0.9399074912071228,0.957573413848877,0.7271649837493896,0.9314852356910706,0.9496290683746338
22,,4553,,,,,,,0.9841012358665466,0.5310760140419006,,,,,,,
,8.763049794670778e-05,4554,,,,,,,,,,,,,,,
23,,4559,,,,,,,,,0.49401283264160156,,,,,,
23,,4569,,,,,,,,,0.4905860126018524,,,,,,
23,,4579,,,,,,,,,0.5156683921813965,,,,,,
23,,4589,,,,,,,,,0.5732327699661255,,,,,,
23,,4599,,,,,,,,,0.5424359440803528,,,,,,
23,,4609,,,,,,,,,0.5029688477516174,,,,,,
23,,4619,,,,,,,,,0.5782016515731812,,,,,,
23,,4629,,,,,,,,,0.49924224615097046,,,,,,
23,,4639,,,,,,,,,0.5326099395751953,,,,,,
23,,4649,,,,,,,,,0.44731858372688293,,,,,,
23,,4659,,,,,,,,,0.5471677780151367,,,,,,
23,,4669,,,,,,,,,0.4938317835330963,,,,,,
23,,4679,,,,,,,,,0.42425113916397095,,,,,,
23,,4689,,,,,,,,,0.5502161979675293,,,,,,
23,,4699,,,,,,,,,0.5948724746704102,,,,,,
23,,4709,,,,,,,,,0.5101336240768433,,,,,,
23,,4719,,,,,,,,,0.5895862579345703,,,,,,
23,,4729,,,,,,,,,0.5120707154273987,,,,,,
23,,4739,,,,,,,,,0.6298016905784607,,,,,,
23,,4749,,,,,,,,,0.5250609517097473,,,,,,
23,,4751,,,,,,,,,,0.9566043615341187,0.9380092620849609,0.9570857882499695,0.7279646992683411,0.9331483244895935,0.9452699422836304
23,,4751,,,,,,,0.9854063391685486,0.5296759009361267,,,,,,,
,8.65839470573599e-05,4752,,,,,,,,,,,,,,,
24,,4759,,,,,,,,,0.50468909740448,,,,,,
24,,4769,,,,,,,,,0.534939169883728,,,,,,
24,,4779,,,,,,,,,0.5566524267196655,,,,,,
24,,4789,,,,,,,,,0.6172430515289307,,,,,,
24,,4799,,,,,,,,,0.49723443388938904,,,,,,
24,,4809,,,,,,,,,0.5582393407821655,,,,,,
24,,4819,,,,,,,,,0.49960508942604065,,,,,,
24,,4829,,,,,,,,,0.5884230136871338,,,,,,
24,,4839,,,,,,,,,0.5233896374702454,,,,,,
24,,4849,,,,,,,,,0.5545385479927063,,,,,,
24,,4859,,,,,,,,,0.45747241377830505,,,,,,
24,,4869,,,,,,,,,0.5158499479293823,,,,,,
24,,4879,,,,,,,,,0.571934700012207,,,,,,
24,,4889,,,,,,,,,0.5540592074394226,,,,,,
24,,4899,,,,,,,,,0.6198862791061401,,,,,,
24,,4909,,,,,,,,,0.5728927254676819,,,,,,
24,,4919,,,,,,,,,0.5840076804161072,,,,,,
24,,4929,,,,,,,,,0.46382632851600647,,,,,,
24,,4939,,,,,,,,,0.45668259263038635,,,,,,
24,,4949,,,,,,,,,0.5332404971122742,,,,,,
24,,4949,,,,,,,,,,0.9534367918968201,0.9381456971168518,0.9539288282394409,0.7290617227554321,0.9405080080032349,0.9375282526016235
24,,4949,,,,,,,0.9857622981071472,0.5275854468345642,,,,,,,
,8.550178566873413e-05,4950,,,,,,,,,,,,,,,
25,,4959,,,,,,,,,0.5407918691635132,,,,,,
25,,4969,,,,,,,,,0.48202386498451233,,,,,,
25,,4979,,,,,,,,,0.4371998608112335,,,,,,
25,,4989,,,,,,,,,0.5693939924240112,,,,,,
25,,4999,,,,,,,,,0.5149316787719727,,,,,,
25,,5009,,,,,,,,,0.4403058886528015,,,,,,
25,,5019,,,,,,,,,0.4896106421947479,,,,,,
25,,5029,,,,,,,,,0.5652347207069397,,,,,,
25,,5039,,,,,,,,,0.5358537435531616,,,,,,
25,,5049,,,,,,,,,0.5522599816322327,,,,,,
25,,5059,,,,,,,,,0.5718055367469788,,,,,,
25,,5069,,,,,,,,,0.5271177291870117,,,,,,
25,,5079,,,,,,,,,0.5093610286712646,,,,,,
25,,5089,,,,,,,,,0.4755415916442871,,,,,,
25,,5099,,,,,,,,,0.4853636622428894,,,,,,
25,,5109,,,,,,,,,0.5403921604156494,,,,,,
25,,5119,,,,,,,,,0.5473604202270508,,,,,,
25,,5129,,,,,,,,,0.548133134841919,,,,,,
25,,5139,,,,,,,,,0.5911167860031128,,,,,,
25,,5147,,,,,,,,,,0.9562876224517822,0.938312292098999,0.9566282033920288,0.7315281629562378,0.9403932094573975,0.9372904300689697
25,,5147,,,,,,,0.9878584146499634,0.5233674049377441,,,,,,,
,8.438508174347012e-05,5148,,,,,,,,,,,,,,,
26,,5149,,,,,,,,,0.5917802453041077,,,,,,
26,,5159,,,,,,,,,0.532879650592804,,,,,,
26,,5169,,,,,,,,,0.5437198281288147,,,,,,
26,,5179,,,,,,,,,0.5045353174209595,,,,,,
26,,5189,,,,,,,,,0.5385832190513611,,,,,,
26,,5199,,,,,,,,,0.48970693349838257,,,,,,
26,,5209,,,,,,,,,0.5976650714874268,,,,,,
26,,5219,,,,,,,,,0.48046067357063293,,,,,,
26,,5229,,,,,,,,,0.5126820802688599,,,,,,
26,,5239,,,,,,,,,0.5248315930366516,,,,,,
26,,5249,,,,,,,,,0.5515426397323608,,,,,,
26,,5259,,,,,,,,,0.5195229649543762,,,,,,
26,,5269,,,,,,,,,0.47936826944351196,,,,,,
26,,5279,,,,,,,,,0.4941847026348114,,,,,,
26,,5289,,,,,,,,,0.6549670696258545,,,,,,
26,,5299,,,,,,,,,0.46091020107269287,,,,,,
26,,5309,,,,,,,,,0.4352834224700928,,,,,,
26,,5319,,,,,,,,,0.5842357873916626,,,,,,
26,,5329,,,,,,,,,0.5171586871147156,,,,,,
26,,5339,,,,,,,,,0.5471429824829102,,,,,,
26,,5345,,,,,,,,,,0.9550206065177917,0.9340851306915283,0.9552782773971558,0.7300613522529602,0.931452751159668,0.9374198913574219
26,,5345,,,,,,,0.9880561828613281,0.5212959051132202,,,,,,,
,8.32349373335208e-05,5346,,,,,,,,,,,,,,,
27,,5349,,,,,,,,,0.4915502369403839,,,,,,
27,,5359,,,,,,,,,0.5307037234306335,,,,,,
27,,5369,,,,,,,,,0.45588505268096924,,,,,,
27,,5379,,,,,,,,,0.45202136039733887,,,,,,
27,,5389,,,,,,,,,0.48833927512168884,,,,,,
27,,5399,,,,,,,,,0.4939001202583313,,,,,,
27,,5409,,,,,,,,,0.5263283252716064,,,,,,
27,,5419,,,,,,,,,0.5414326190948486,,,,,,
27,,5429,,,,,,,,,0.5574928522109985,,,,,,
27,,5439,,,,,,,,,0.5535215139389038,,,,,,
27,,5449,,,,,,,,,0.5220091342926025,,,,,,
27,,5459,,,,,,,,,0.5214121341705322,,,,,,
27,,5469,,,,,,,,,0.5213789343833923,,,,,,
27,,5479,,,,,,,,,0.6744800806045532,,,,,,
27,,5489,,,,,,,,,0.5003396272659302,,,,,,
27,,5499,,,,,,,,,0.5364968776702881,,,,,,
27,,5509,,,,,,,,,0.49684208631515503,,,,,,
27,,5519,,,,,,,,,0.4831703007221222,,,,,,
27,,5529,,,,,,,,,0.5142121315002441,,,,,,
27,,5539,,,,,,,,,0.4666402339935303,,,,,,
27,,5543,,,,,,,,,,0.9575546383857727,0.9374750852584839,0.9578446745872498,0.7261191606521606,0.9283609390258789,0.9481366872787476
27,,5543,,,,,,,0.9886493682861328,0.5193125605583191,,,,,,,
,8.205248749256017e-05,5544,,,,,,,,,,,,,,,
28,,5549,,,,,,,,,0.558683454990387,,,,,,
28,,5559,,,,,,,,,0.5516786575317383,,,,,,
28,,5569,,,,,,,,,0.5431355237960815,,,,,,
28,,5579,,,,,,,,,0.5441880226135254,,,,,,
28,,5589,,,,,,,,,0.4880719780921936,,,,,,
28,,5599,,,,,,,,,0.5125446915626526,,,,,,
28,,5609,,,,,,,,,0.5672138333320618,,,,,,
28,,5619,,,,,,,,,0.5372889041900635,,,,,,
28,,5629,,,,,,,,,0.5124626755714417,,,,,,
28,,5639,,,,,,,,,0.5258399844169617,,,,,,
28,,5649,,,,,,,,,0.5376385450363159,,,,,,
28,,5659,,,,,,,,,0.49705061316490173,,,,,,
28,,5669,,,,,,,,,0.524852991104126,,,,,,
28,,5679,,,,,,,,,0.5393882393836975,,,,,,
28,,5689,,,,,,,,,0.5628538131713867,,,,,,
28,,5699,,,,,,,,,0.4939842224121094,,,,,,
28,,5709,,,,,,,,,0.5978960990905762,,,,,,
28,,5719,,,,,,,,,0.5287030935287476,,,,,,
28,,5729,,,,,,,,,0.48370519280433655,,,,,,
28,,5739,,,,,,,,,0.5337726473808289,,,,,,
28,,5741,,,,,,,,,,0.9578713774681091,0.9411510229110718,0.9581170082092285,0.7261221408843994,0.9407057762145996,0.9424882531166077
28,,5741,,,,,,,0.9878979921340942,0.5222564935684204,,,,,,,
,8.083889915582238e-05,5742,,,,,,,,,,,,,,,
29,,5749,,,,,,,,,0.43430066108703613,,,,,,
29,,5759,,,,,,,,,0.4335893392562866,,,,,,
29,,5769,,,,,,,,,0.48702937364578247,,,,,,
29,,5779,,,,,,,,,0.4951959550380707,,,,,,
29,,5789,,,,,,,,,0.570792555809021,,,,,,
29,,5799,,,,,,,,,0.5004424452781677,,,,,,
29,,5809,,,,,,,,,0.5021913051605225,,,,,,
29,,5819,,,,,,,,,0.6144572496414185,,,,,,
29,,5829,,,,,,,,,0.4985717236995697,,,,,,
29,,5839,,,,,,,,,0.5122165083885193,,,,,,
29,,5849,,,,,,,,,0.512195348739624,,,,,,
29,,5859,,,,,,,,,0.5814627408981323,,,,,,
29,,5869,,,,,,,,,0.5496225357055664,,,,,,
29,,5879,,,,,,,,,0.5308277606964111,,,,,,
29,,5889,,,,,,,,,0.448139488697052,,,,,,
29,,5899,,,,,,,,,0.6183303594589233,,,,,,
29,,5909,,,,,,,,,0.48731887340545654,,,,,,
29,,5919,,,,,,,,,0.5834628343582153,,,,,,
29,,5929,,,,,,,,,0.4528704881668091,,,,,,
29,,5939,,,,,,,,,0.5305481553077698,,,,,,
29,,5939,,,,,,,,,,0.9575546383857727,0.9491077661514282,0.957917332649231,0.7254952192306519,0.9504144191741943,0.9486352205276489
29,,5939,,,,,,,0.9898358583450317,0.5185710191726685,,,,,,,
,7.959536998847746e-05,5940,,,,,,,,,,,,,,,
30,,5949,,,,,,,,,0.5287161469459534,,,,,,
30,,5959,,,,,,,,,0.48061978816986084,,,,,,
30,,5969,,,,,,,,,0.5280157923698425,,,,,,
30,,5979,,,,,,,,,0.5951115489006042,,,,,,
30,,5989,,,,,,,,,0.6028378009796143,,,,,,
30,,5999,,,,,,,,,0.5845849514007568,,,,,,
30,,6009,,,,,,,,,0.5117889046669006,,,,,,
30,,6019,,,,,,,,,0.5157188773155212,,,,,,
30,,6029,,,,,,,,,0.48883771896362305,,,,,,
30,,6039,,,,,,,,,0.5669841766357422,,,,,,
30,,6049,,,,,,,,,0.5238366723060608,,,,,,
30,,6059,,,,,,,,,0.4914699196815491,,,,,,
30,,6069,,,,,,,,,0.5269590020179749,,,,,,
30,,6079,,,,,,,,,0.5243886113166809,,,,,,
30,,6089,,,,,,,,,0.5366818904876709,,,,,,
30,,6099,,,,,,,,,0.6026471853256226,,,,,,
30,,6109,,,,,,,,,0.5031853318214417,,,,,,
30,,6119,,,,,,,,,0.5140049457550049,,,,,,
30,,6129,,,,,,,,,0.5418716669082642,,,,,,
30,,6137,,,,,,,,,,0.9547038078308105,0.9422165155410767,0.9549565315246582,0.7334580421447754,0.9437166452407837,0.9413377046585083
30,,6137,,,,,,,0.9889658093452454,0.5198220014572144,,,,,,,
,7.83231272036805e-05,6138,,,,,,,,,,,,,,,
31,,6139,,,,,,,,,0.5271904468536377,,,,,,
31,,6149,,,,,,,,,0.4676423966884613,,,,,,
31,,6159,,,,,,,,,0.5222424864768982,,,,,,
31,,6169,,,,,,,,,0.5021477341651917,,,,,,
31,,6179,,,,,,,,,0.5406076312065125,,,,,,
31,,6189,,,,,,,,,0.5991808176040649,,,,,,
31,,6199,,,,,,,,,0.5674901008605957,,,,,,
31,,6209,,,,,,,,,0.49907347559928894,,,,,,
31,,6219,,,,,,,,,0.45589226484298706,,,,,,
31,,6229,,,,,,,,,0.5446405410766602,,,,,,
31,,6239,,,,,,,,,0.4585792124271393,,,,,,
31,,6249,,,,,,,,,0.5156928300857544,,,,,,
31,,6259,,,,,,,,,0.4787535071372986,,,,,,
31,,6269,,,,,,,,,0.5578636527061462,,,,,,
31,,6279,,,,,,,,,0.5192103385925293,,,,,,
31,,6289,,,,,,,,,0.5247789621353149,,,,,,
31,,6299,,,,,,,,,0.595273494720459,,,,,,
31,,6309,,,,,,,,,0.4480219781398773,,,,,,
31,,6319,,,,,,,,,0.5108552575111389,,,,,,
31,,6329,,,,,,,,,0.5184885859489441,,,,,,
31,,6335,,,,,,,,,,0.9578713774681091,0.9468693137168884,0.9580532908439636,0.7217971086502075,0.9460066556930542,0.9487451314926147
31,,6335,,,,,,,0.9894798994064331,0.5191456079483032,,,,,,,
,7.702342635146036e-05,6336,,,,,,,,,,,,,,,
32,,6339,,,,,,,,,0.4909664988517761,,,,,,
32,,6349,,,,,,,,,0.4893213212490082,,,,,,
32,,6359,,,,,,,,,0.5115571022033691,,,,,,
32,,6369,,,,,,,,,0.5051106214523315,,,,,,
32,,6379,,,,,,,,,0.4907567799091339,,,,,,
32,,6389,,,,,,,,,0.5040901899337769,,,,,,
32,,6399,,,,,,,,,0.4637300968170166,,,,,,
32,,6409,,,,,,,,,0.5086402893066406,,,,,,
32,,6419,,,,,,,,,0.49552300572395325,,,,,,
32,,6429,,,,,,,,,0.5328801870346069,,,,,,
32,,6439,,,,,,,,,0.5380364656448364,,,,,,
32,,6449,,,,,,,,,0.5032760500907898,,,,,,
32,,6459,,,,,,,,,0.5009971857070923,,,,,,
32,,6469,,,,,,,,,0.4702085256576538,,,,,,
32,,6479,,,,,,,,,0.5174943208694458,,,,,,
32,,6489,,,,,,,,,0.5350116491317749,,,,,,
32,,6499,,,,,,,,,0.614965558052063,,,,,,
32,,6509,,,,,,,,,0.534719705581665,,,,,,
32,,6519,,,,,,,,,0.540099024772644,,,,,,
32,,6529,,,,,,,,,0.5627487897872925,,,,,,
32,,6533,,,,,,,,,,0.9531200528144836,0.9373561143875122,0.9534834623336792,0.7413536906242371,0.935641348361969,0.9405821561813354
32,,6533,,,,,,,0.9899545311927795,0.5164892673492432,,,,,,,
,7.56975500796434e-05,6534,,,,,,,,,,,,,,,
33,,6539,,,,,,,,,0.5097623467445374,,,,,,
33,,6549,,,,,,,,,0.46834442019462585,,,,,,
33,,6559,,,,,,,,,0.5841299891471863,,,,,,
33,,6569,,,,,,,,,0.4865097999572754,,,,,,
33,,6579,,,,,,,,,0.5116081833839417,,,,,,
33,,6589,,,,,,,,,0.5899191498756409,,,,,,
33,,6599,,,,,,,,,0.506755530834198,,,,,,
33,,6609,,,,,,,,,0.4308561682701111,,,,,,
33,,6619,,,,,,,,,0.46853500604629517,,,,,,
33,,6629,,,,,,,,,0.5654929876327515,,,,,,
33,,6639,,,,,,,,,0.5050899982452393,,,,,,
33,,6649,,,,,,,,,0.4950794577598572,,,,,,
33,,6659,,,,,,,,,0.5146663784980774,,,,,,
33,,6669,,,,,,,,,0.5642009973526001,,,,,,
33,,6679,,,,,,,,,0.5205992460250854,,,,,,
33,,6689,,,,,,,,,0.5433371067047119,,,,,,
33,,6699,,,,,,,,,0.48584944009780884,,,,,,
33,,6709,,,,,,,,,0.5322273969650269,,,,,,
33,,6719,,,,,,,,,0.48807597160339355,,,,,,
33,,6729,,,,,,,,,0.49618250131607056,,,,,,
33,,6731,,,,,,,,,,0.9575546383857727,0.9395158886909485,0.9577728509902954,0.7301455140113831,0.9411047101020813,0.9384826421737671
33,,6731,,,,,,,0.9904686808586121,0.516292154788971,,,,,,,
,7.434680686803493e-05,6732,,,,,,,,,,,,,,,
34,,6739,,,,,,,,,0.5897587537765503,,,,,,
34,,6749,,,,,,,,,0.5604343414306641,,,,,,
34,,6759,,,,,,,,,0.5438855886459351,,,,,,
34,,6769,,,,,,,,,0.5185954570770264,,,,,,
34,,6779,,,,,,,,,0.4720962941646576,,,,,,
34,,6789,,,,,,,,,0.42501434683799744,,,,,,
34,,6799,,,,,,,,,0.4449104070663452,,,,,,
34,,6809,,,,,,,,,0.5050669312477112,,,,,,
34,,6819,,,,,,,,,0.511694073677063,,,,,,
34,,6829,,,,,,,,,0.45763248205184937,,,,,,
34,,6839,,,,,,,,,0.6060112118721008,,,,,,
34,,6849,,,,,,,,,0.5281471014022827,,,,,,
34,,6859,,,,,,,,,0.4939083755016327,,,,,,
34,,6869,,,,,,,,,0.5121219158172607,,,,,,
34,,6879,,,,,,,,,0.5160402655601501,,,,,,
34,,6889,,,,,,,,,0.6460862159729004,,,,,,
34,,6899,,,,,,,,,0.48978227376937866,,,,,,
34,,6909,,,,,,,,,0.5446646213531494,,,,,,
34,,6919,,,,,,,,,0.4672548472881317,,,,,,
34,,6929,,,,,,,,,0.5683952569961548,,,,,,
34,,6929,,,,,,,,,,0.9585049152374268,0.9437175393104553,0.9585413932800293,0.7288641929626465,0.9466177821159363,0.9412069320678711
34,,6929,,,,,,,0.9914574027061462,0.5131068825721741,,,,,,,
,7.297252973710759e-05,6930,,,,,,,,,,,,,,,
35,,6939,,,,,,,,,0.5254369974136353,,,,,,
35,,6949,,,,,,,,,0.530384361743927,,,,,,
35,,6959,,,,,,,,,0.47632795572280884,,,,,,
35,,6969,,,,,,,,,0.5188723206520081,,,,,,
35,,6979,,,,,,,,,0.4571523666381836,,,,,,
35,,6989,,,,,,,,,0.516730546951294,,,,,,
35,,6999,,,,,,,,,0.4696919023990631,,,,,,
35,,7009,,,,,,,,,0.507639467716217,,,,,,
35,,7019,,,,,,,,,0.5122278332710266,,,,,,
35,,7029,,,,,,,,,0.5332475304603577,,,,,,
35,,7039,,,,,,,,,0.5054550170898438,,,,,,
35,,7049,,,,,,,,,0.437608540058136,,,,,,
35,,7059,,,,,,,,,0.49820032715797424,,,,,,
35,,7069,,,,,,,,,0.4691682457923889,,,,,,
35,,7079,,,,,,,,,0.4773067831993103,,,,,,
35,,7089,,,,,,,,,0.520447850227356,,,,,,
35,,7099,,,,,,,,,0.5662690997123718,,,,,,
35,,7109,,,,,,,,,0.5639912486076355,,,,,,
35,,7119,,,,,,,,,0.4807013273239136,,,,,,
35,,7127,,,,,,,,,,0.9575546383857727,0.9440702199935913,0.9579061269760132,0.7324676513671875,0.9445297718048096,0.9446142315864563
35,,7127,,,,,,,0.9931184649467468,0.5078540444374084,,,,,,,
,7.157607493247112e-05,7128,,,,,,,,,,,,,,,
36,,7129,,,,,,,,,0.4904663562774658,,,,,,
36,,7139,,,,,,,,,0.5152859687805176,,,,,,
36,,7149,,,,,,,,,0.4844627380371094,,,,,,
36,,7159,,,,,,,,,0.5672158002853394,,,,,,
36,,7169,,,,,,,,,0.5144383311271667,,,,,,
36,,7179,,,,,,,,,0.5645619034767151,,,,,,
36,,7189,,,,,,,,,0.4890051484107971,,,,,,
36,,7199,,,,,,,,,0.5451903343200684,,,,,,
36,,7209,,,,,,,,,0.5584148168563843,,,,,,
36,,7219,,,,,,,,,0.488017737865448,,,,,,
36,,7229,,,,,,,,,0.5424920916557312,,,,,,
36,,7239,,,,,,,,,0.42970895767211914,,,,,,
36,,7249,,,,,,,,,0.5103471279144287,,,,,,
36,,7259,,,,,,,,,0.5505642294883728,,,,,,
36,,7269,,,,,,,,,0.47487926483154297,,,,,,
36,,7279,,,,,,,,,0.4801761507987976,,,,,,
36,,7289,,,,,,,,,0.453134685754776,,,,,,
36,,7299,,,,,,,,,0.4767914116382599,,,,,,
36,,7309,,,,,,,,,0.5155220031738281,,,,,,
36,,7319,,,,,,,,,0.5216476917266846,,,,,,
36,,7325,,,,,,,,,,0.9572378993034363,0.9457250833511353,0.9573870897293091,0.7262347340583801,0.947662889957428,0.9441452026367188
36,,7325,,,,,,,0.9918133020401001,0.5122060179710388,,,,,,,
,7.015882058642166e-05,7326,,,,,,,,,,,,,,,
37,,7329,,,,,,,,,0.6195285320281982,,,,,,
37,,7339,,,,,,,,,0.49780333042144775,,,,,,
37,,7349,,,,,,,,,0.5231462717056274,,,,,,
37,,7359,,,,,,,,,0.4937964677810669,,,,,,
37,,7369,,,,,,,,,0.568384051322937,,,,,,
37,,7379,,,,,,,,,0.458401620388031,,,,,,
37,,7389,,,,,,,,,0.4414138197898865,,,,,,
37,,7399,,,,,,,,,0.5051375031471252,,,,,,
37,,7409,,,,,,,,,0.5232847332954407,,,,,,
37,,7419,,,,,,,,,0.529841423034668,,,,,,
37,,7429,,,,,,,,,0.5592958927154541,,,,,,
37,,7439,,,,,,,,,0.5136959552764893,,,,,,
37,,7449,,,,,,,,,0.5167628526687622,,,,,,
37,,7459,,,,,,,,,0.5219739079475403,,,,,,
37,,7469,,,,,,,,,0.5239477753639221,,,,,,
37,,7479,,,,,,,,,0.5394973754882812,,,,,,
37,,7489,,,,,,,,,0.44591403007507324,,,,,,
37,,7499,,,,,,,,,0.5419610142707825,,,,,,
37,,7509,,,,,,,,,0.5238604545593262,,,,,,
37,,7519,,,,,,,,,0.47150012850761414,,,,,,
37,,7523,,,,,,,,,,0.9588216543197632,0.9420139193534851,0.9589396715164185,0.7262558937072754,0.9386042356491089,0.9459822773933411
37,,7523,,,,,,,0.9914178252220154,0.5140855312347412,,,,,,,
,6.87221653578916e-05,7524,,,,,,,,,,,,,,,
38,,7529,,,,,,,,,0.45981723070144653,,,,,,
38,,7539,,,,,,,,,0.5341835021972656,,,,,,
38,,7549,,,,,,,,,0.46103435754776,,,,,,
38,,7559,,,,,,,,,0.47413942217826843,,,,,,
38,,7569,,,,,,,,,0.5605045557022095,,,,,,
38,,7579,,,,,,,,,0.5392152070999146,,,,,,
38,,7589,,,,,,,,,0.42213594913482666,,,,,,
38,,7599,,,,,,,,,0.43476834893226624,,,,,,
38,,7609,,,,,,,,,0.4850868582725525,,,,,,
38,,7619,,,,,,,,,0.546398401260376,,,,,,
38,,7629,,,,,,,,,0.42974522709846497,,,,,,
38,,7639,,,,,,,,,0.511120617389679,,,,,,
38,,7649,,,,,,,,,0.5050230026245117,,,,,,
38,,7659,,,,,,,,,0.5503224730491638,,,,,,
38,,7669,,,,,,,,,0.4935341477394104,,,,,,
38,,7679,,,,,,,,,0.48631551861763,,,,,,
38,,7689,,,,,,,,,0.48020321130752563,,,,,,
38,,7699,,,,,,,,,0.4339545965194702,,,,,,
38,,7709,,,,,,,,,0.4899637699127197,,,,,,
38,,7719,,,,,,,,,0.5406524538993835,,,,,,
38,,7721,,,,,,,,,,0.9581881761550903,0.948663055896759,0.9583299160003662,0.7237122058868408,0.9518836736679077,0.9460362195968628
